Tfc,Pa_des,Pc_des,Sa,Sc,Phi_a_des,Phi_c_des,epsilon_gdl,tau,epsilon_mc,epsilon_c,e,Re,i0_c_ref,kappa_co,kappa_c,a_slim,b_slim,a_switch,start_in_range,early_values_in_range,monotonic,aprox_monotonic,classification
3.400222817321407547e+02,1.429759395495141798e+05,1.229759395495141798e+05,1.300000000000000044e+00,1.193049713490269781e+00,5.000000000000000000e-01,5.859436353154645616e-01,6.863543309501096701e-01,3.081385175546894395e+00,3.511354758497438611e-01,2.469264512983025406e-01,3.000000000000000000e+00,3.010572736263275432e-06,1.681928290570272395e+02,2.282913776051571730e+01,5.240304683905161909e+00,4.476138484896943215e-01,4.124695890394051156e-01,2.916344054738219116e-01,True,True,True,True,valid
3.576470763469993699e+02,1.382268318347723107e+05,1.182268318347723107e+05,1.300000000000000044e+00,1.629875350788680954e+00,5.000000000000000000e-01,4.882704206189870666e-01,7.513201696743693203e-01,2.440907328783536112e+00,3.321019678329843461e-01,2.930332535039435471e-01,4.000000000000000000e+00,3.186205515265465080e-06,3.344714804243967023e+02,1.551689358399262453e+01,6.437898808489451952e+00,9.041164930180313197e-01,1.413851647648914633e-01,7.624334426264135489e-01,True,True,True,True,valid
3.547330984353835106e+02,1.382268318347723107e+05,1.182268318347723107e+05,1.300000000000000044e+00,1.629875350788680954e+00,5.000000000000000000e-01,5.545106517801509094e-01,7.513201696743693203e-01,2.440907328783536112e+00,3.321019678329843461e-01,2.930332535039435471e-01,4.000000000000000000e+00,3.186205515265465080e-06,3.344714804243967023e+02,1.551689358399262453e+01,6.437898808489451952e+00,9.041164930180313197e-01,1.413851647648914633e-01,7.624334426264135489e-01,True,True,True,True,valid
3.547330984353835106e+02,1.382268318347723107e+05,1.182268318347723107e+05,1.300000000000000044e+00,1.629875350788680954e+00,5.000000000000000000e-01,4.882704206189870666e-01,7.513201696743693203e-01,2.440907328783536112e+00,3.321019678329843461e-01,2.930332535039435471e-01,4.000000000000000000e+00,3.186205515265465080e-06,3.344714804243967023e+02,1.744274676042230965e+01,6.437898808489451952e+00,9.041164930180313197e-01,1.413851647648914633e-01,7.624334426264135489e-01,True,True,True,True,valid
3.382111930744788424e+02,2.728100355528226937e+05,2.528100355528226937e+05,1.300000000000000044e+00,1.350565241189108479e+00,5.000000000000000000e-01,3.782344495682226082e-01,7.632645670027758955e-01,3.759494579382414603e+00,1.507003973492005988e-01,2.553562003225428034e-01,3.000000000000000000e+00,7.819016337394713845e-07,3.085998608981950042e+02,3.500735380717893719e+01,3.809548234805136957e+01,5.565006526062802328e-01,4.607598985011454040e-01,5.905008856733405809e-01,True,False,True,True,valid
3.510286186261400871e+02,2.728100355528226937e+05,2.528100355528226937e+05,1.300000000000000044e+00,1.350565241189108479e+00,5.000000000000000000e-01,3.782344495682226082e-01,7.632645670027758955e-01,3.759494579382414603e+00,1.507003973492005988e-01,2.553562003225428034e-01,3.000000000000000000e+00,7.819016337394713845e-07,3.085998608981950042e+02,3.500735380717893719e+01,3.809548234805136957e+01,5.565006526062802328e-01,4.607598985011454040e-01,5.905008856733405809e-01,True,False,True,True,valid
3.382111930744788424e+02,2.102656388189648860e+05,1.902656388189648860e+05,1.300000000000000044e+00,1.350565241189108479e+00,5.000000000000000000e-01,3.782344495682226082e-01,7.632645670027758955e-01,3.759494579382414603e+00,1.507003973492005988e-01,2.553562003225428034e-01,3.000000000000000000e+00,7.819016337394713845e-07,3.085998608981950042e+02,3.500735380717893719e+01,3.809548234805136957e+01,5.565006526062802328e-01,4.607598985011454040e-01,5.905008856733405809e-01,True,False,True,True,valid
3.382111930744788424e+02,2.728100355528226937e+05,2.528100355528226937e+05,1.300000000000000044e+00,2.912917007828914606e+00,5.000000000000000000e-01,3.782344495682226082e-01,7.632645670027758955e-01,3.759494579382414603e+00,1.507003973492005988e-01,2.553562003225428034e-01,3.000000000000000000e+00,7.819016337394713845e-07,3.085998608981950042e+02,3.500735380717893719e+01,3.809548234805136957e+01,5.565006526062802328e-01,4.607598985011454040e-01,5.905008856733405809e-01,True,False,True,True,valid
3.382111930744788424e+02,2.728100355528226937e+05,2.528100355528226937e+05,1.300000000000000044e+00,1.350565241189108479e+00,5.000000000000000000e-01,2.593825036966208031e-01,7.632645670027758955e-01,3.759494579382414603e+00,1.507003973492005988e-01,2.553562003225428034e-01,3.000000000000000000e+00,7.819016337394713845e-07,3.085998608981950042e+02,3.500735380717893719e+01,3.809548234805136957e+01,5.565006526062802328e-01,4.607598985011454040e-01,5.905008856733405809e-01,True,False,True,True,valid
3.382111930744788424e+02,2.728100355528226937e+05,2.528100355528226937e+05,1.300000000000000044e+00,1.350565241189108479e+00,5.000000000000000000e-01,3.782344495682226082e-01,6.059987152713963710e-01,3.759494579382414603e+00,1.507003973492005988e-01,2.553562003225428034e-01,3.000000000000000000e+00,7.819016337394713845e-07,3.085998608981950042e+02,3.500735380717893719e+01,3.809548234805136957e+01,5.565006526062802328e-01,4.607598985011454040e-01,5.905008856733405809e-01,True,False,True,True,valid
3.382111930744788424e+02,2.728100355528226937e+05,2.528100355528226937e+05,1.300000000000000044e+00,1.350565241189108479e+00,5.000000000000000000e-01,3.782344495682226082e-01,7.632645670027758955e-01,3.759494579382414603e+00,1.507003973492005988e-01,2.735744290014849311e-01,3.000000000000000000e+00,7.819016337394713845e-07,3.085998608981950042e+02,3.500735380717893719e+01,3.809548234805136957e+01,5.565006526062802328e-01,4.607598985011454040e-01,5.905008856733405809e-01,True,False,True,True,valid
3.382111930744788424e+02,2.728100355528226937e+05,2.528100355528226937e+05,1.300000000000000044e+00,1.350565241189108479e+00,5.000000000000000000e-01,3.782344495682226082e-01,7.632645670027758955e-01,3.759494579382414603e+00,1.507003973492005988e-01,2.553562003225428034e-01,4.000000000000000000e+00,7.819016337394713845e-07,3.085998608981950042e+02,3.500735380717893719e+01,3.809548234805136957e+01,5.565006526062802328e-01,4.607598985011454040e-01,5.905008856733405809e-01,True,False,True,True,valid
3.382111930744788424e+02,2.728100355528226937e+05,2.528100355528226937e+05,1.300000000000000044e+00,1.350565241189108479e+00,5.000000000000000000e-01,3.782344495682226082e-01,7.632645670027758955e-01,3.759494579382414603e+00,1.507003973492005988e-01,2.553562003225428034e-01,3.000000000000000000e+00,3.054394087195396285e-06,3.085998608981950042e+02,3.500735380717893719e+01,3.809548234805136957e+01,5.565006526062802328e-01,4.607598985011454040e-01,5.905008856733405809e-01,True,False,True,True,valid
3.382111930744788424e+02,2.728100355528226937e+05,2.528100355528226937e+05,1.300000000000000044e+00,1.350565241189108479e+00,5.000000000000000000e-01,3.782344495682226082e-01,7.632645670027758955e-01,3.759494579382414603e+00,1.507003973492005988e-01,2.553562003225428034e-01,3.000000000000000000e+00,7.819016337394713845e-07,2.341827753372158725e+02,3.500735380717893719e+01,3.809548234805136957e+01,5.565006526062802328e-01,4.607598985011454040e-01,5.905008856733405809e-01,True,False,True,True,valid
3.382111930744788424e+02,2.728100355528226937e+05,2.528100355528226937e+05,1.300000000000000044e+00,1.350565241189108479e+00,5.000000000000000000e-01,3.782344495682226082e-01,7.632645670027758955e-01,3.759494579382414603e+00,1.507003973492005988e-01,2.553562003225428034e-01,3.000000000000000000e+00,7.819016337394713845e-07,3.085998608981950042e+02,3.500735380717893719e+01,3.809548234805136957e+01,3.873209743013266704e-01,4.607598985011454040e-01,5.905008856733405809e-01,True,False,True,True,valid
3.382111930744788424e+02,2.728100355528226937e+05,2.528100355528226937e+05,1.300000000000000044e+00,1.350565241189108479e+00,5.000000000000000000e-01,3.782344495682226082e-01,7.632645670027758955e-01,3.759494579382414603e+00,1.507003973492005988e-01,2.553562003225428034e-01,3.000000000000000000e+00,7.819016337394713845e-07,3.085998608981950042e+02,3.500735380717893719e+01,3.809548234805136957e+01,5.565006526062802328e-01,7.143254619067493927e-01,5.905008856733405809e-01,True,False,True,True,valid
3.382111930744788424e+02,2.728100355528226937e+05,2.528100355528226937e+05,1.300000000000000044e+00,1.350565241189108479e+00,5.000000000000000000e-01,3.782344495682226082e-01,7.632645670027758955e-01,3.759494579382414603e+00,1.507003973492005988e-01,2.553562003225428034e-01,3.000000000000000000e+00,7.819016337394713845e-07,3.085998608981950042e+02,3.500735380717893719e+01,3.809548234805136957e+01,5.565006526062802328e-01,4.607598985011454040e-01,9.065517049928832893e-01,True,False,True,True,valid
3.432545346165047135e+02,2.263780864980058395e+05,2.063780864980058395e+05,1.300000000000000044e+00,2.971548935663095747e+00,5.000000000000000000e-01,5.224804408999662586e-01,7.184451860078486796e-01,3.453533448441272302e+00,2.732144217038341427e-01,2.200375324678184585e-01,5.000000000000000000e+00,4.773428763151169283e-06,6.740644201384147038e+01,2.173689798369068882e+01,2.647878145956239493e+00,1.978868138863066062e-01,6.723631293841599021e-02,1.473950674497833402e-01,True,True,True,True,valid
3.403677081758747249e+02,2.263780864980058395e+05,2.063780864980058395e+05,1.300000000000000044e+00,2.971548935663095747e+00,5.000000000000000000e-01,5.224804408999662586e-01,7.184451860078486796e-01,3.453533448441272302e+00,2.732144217038341427e-01,2.200375324678184585e-01,5.000000000000000000e+00,4.773428763151169283e-06,6.740644201384147038e+01,2.173689798369068882e+01,2.647878145956239493e+00,1.978868138863066062e-01,6.723631293841599021e-02,1.473950674497833402e-01,True,True,True,True,valid
3.432545346165047135e+02,2.531201491877391527e+05,2.331201491877391527e+05,1.300000000000000044e+00,2.971548935663095747e+00,5.000000000000000000e-01,5.224804408999662586e-01,7.184451860078486796e-01,3.453533448441272302e+00,2.732144217038341427e-01,2.200375324678184585e-01,5.000000000000000000e+00,4.773428763151169283e-06,6.740644201384147038e+01,2.173689798369068882e+01,2.647878145956239493e+00,1.978868138863066062e-01,6.723631293841599021e-02,1.473950674497833402e-01,True,True,True,True,valid
3.432545346165047135e+02,2.263780864980058395e+05,2.063780864980058395e+05,1.300000000000000044e+00,2.551934941324272899e+00,5.000000000000000000e-01,5.224804408999662586e-01,7.184451860078486796e-01,3.453533448441272302e+00,2.732144217038341427e-01,2.200375324678184585e-01,5.000000000000000000e+00,4.773428763151169283e-06,6.740644201384147038e+01,2.173689798369068882e+01,2.647878145956239493e+00,1.978868138863066062e-01,6.723631293841599021e-02,1.473950674497833402e-01,True,True,True,True,valid
3.432545346165047135e+02,2.263780864980058395e+05,2.063780864980058395e+05,1.300000000000000044e+00,2.971548935663095747e+00,5.000000000000000000e-01,5.224804408999662586e-01,5.793624582376358800e-01,3.453533448441272302e+00,2.732144217038341427e-01,2.200375324678184585e-01,5.000000000000000000e+00,4.773428763151169283e-06,6.740644201384147038e+01,2.173689798369068882e+01,2.647878145956239493e+00,1.978868138863066062e-01,6.723631293841599021e-02,1.473950674497833402e-01,True,True,True,True,valid
3.432545346165047135e+02,2.263780864980058395e+05,2.063780864980058395e+05,1.300000000000000044e+00,2.971548935663095747e+00,5.000000000000000000e-01,5.224804408999662586e-01,7.184451860078486796e-01,2.702475520363658568e+00,2.732144217038341427e-01,2.200375324678184585e-01,5.000000000000000000e+00,4.773428763151169283e-06,6.740644201384147038e+01,2.173689798369068882e+01,2.647878145956239493e+00,1.978868138863066062e-01,6.723631293841599021e-02,1.473950674497833402e-01,True,True,True,True,valid
3.432545346165047135e+02,2.263780864980058395e+05,2.063780864980058395e+05,1.300000000000000044e+00,2.971548935663095747e+00,5.000000000000000000e-01,5.224804408999662586e-01,7.184451860078486796e-01,3.453533448441272302e+00,2.375009381874884917e-01,2.200375324678184585e-01,5.000000000000000000e+00,4.773428763151169283e-06,6.740644201384147038e+01,2.173689798369068882e+01,2.647878145956239493e+00,1.978868138863066062e-01,6.723631293841599021e-02,1.473950674497833402e-01,True,True,True,True,valid
3.432545346165047135e+02,2.263780864980058395e+05,2.063780864980058395e+05,1.300000000000000044e+00,2.971548935663095747e+00,5.000000000000000000e-01,5.224804408999662586e-01,7.184451860078486796e-01,3.453533448441272302e+00,2.732144217038341427e-01,1.997373966190364725e-01,5.000000000000000000e+00,4.773428763151169283e-06,6.740644201384147038e+01,2.173689798369068882e+01,2.647878145956239493e+00,1.978868138863066062e-01,6.723631293841599021e-02,1.473950674497833402e-01,True,True,True,True,valid
3.432545346165047135e+02,2.263780864980058395e+05,2.063780864980058395e+05,1.300000000000000044e+00,2.971548935663095747e+00,5.000000000000000000e-01,5.224804408999662586e-01,7.184451860078486796e-01,3.453533448441272302e+00,2.732144217038341427e-01,2.200375324678184585e-01,4.000000000000000000e+00,4.773428763151169283e-06,6.740644201384147038e+01,2.173689798369068882e+01,2.647878145956239493e+00,1.978868138863066062e-01,6.723631293841599021e-02,1.473950674497833402e-01,True,True,True,True,valid
3.432545346165047135e+02,2.263780864980058395e+05,2.063780864980058395e+05,1.300000000000000044e+00,2.971548935663095747e+00,5.000000000000000000e-01,5.224804408999662586e-01,7.184451860078486796e-01,3.453533448441272302e+00,2.732144217038341427e-01,2.200375324678184585e-01,5.000000000000000000e+00,4.625218787193298697e-06,6.740644201384147038e+01,2.173689798369068882e+01,2.647878145956239493e+00,1.978868138863066062e-01,6.723631293841599021e-02,1.473950674497833402e-01,True,True,True,True,valid
3.432545346165047135e+02,2.263780864980058395e+05,2.063780864980058395e+05,1.300000000000000044e+00,2.971548935663095747e+00,5.000000000000000000e-01,5.224804408999662586e-01,7.184451860078486796e-01,3.453533448441272302e+00,2.732144217038341427e-01,2.200375324678184585e-01,5.000000000000000000e+00,4.773428763151169283e-06,4.957884610944171300e+02,2.173689798369068882e+01,2.647878145956239493e+00,1.978868138863066062e-01,6.723631293841599021e-02,1.473950674497833402e-01,True,True,True,True,valid
3.432545346165047135e+02,2.263780864980058395e+05,2.063780864980058395e+05,1.300000000000000044e+00,2.971548935663095747e+00,5.000000000000000000e-01,5.224804408999662586e-01,7.184451860078486796e-01,3.453533448441272302e+00,2.732144217038341427e-01,2.200375324678184585e-01,5.000000000000000000e+00,4.773428763151169283e-06,6.740644201384147038e+01,1.995085802526126884e+01,2.647878145956239493e+00,1.978868138863066062e-01,6.723631293841599021e-02,1.473950674497833402e-01,True,True,True,True,valid
3.432545346165047135e+02,2.263780864980058395e+05,2.063780864980058395e+05,1.300000000000000044e+00,2.971548935663095747e+00,5.000000000000000000e-01,5.224804408999662586e-01,7.184451860078486796e-01,3.453533448441272302e+00,2.732144217038341427e-01,2.200375324678184585e-01,5.000000000000000000e+00,4.773428763151169283e-06,6.740644201384147038e+01,2.173689798369068882e+01,2.647878145956239493e+00,1.122205679561011915e-01,6.723631293841599021e-02,1.473950674497833402e-01,True,True,True,True,valid
3.432545346165047135e+02,2.263780864980058395e+05,2.063780864980058395e+05,1.300000000000000044e+00,2.971548935663095747e+00,5.000000000000000000e-01,5.224804408999662586e-01,7.184451860078486796e-01,3.453533448441272302e+00,2.732144217038341427e-01,2.200375324678184585e-01,5.000000000000000000e+00,4.773428763151169283e-06,6.740644201384147038e+01,2.173689798369068882e+01,2.647878145956239493e+00,1.978868138863066062e-01,5.246618087127726815e-01,1.473950674497833402e-01,True,True,True,True,valid
3.432545346165047135e+02,2.263780864980058395e+05,2.063780864980058395e+05,1.300000000000000044e+00,2.971548935663095747e+00,5.000000000000000000e-01,5.224804408999662586e-01,7.184451860078486796e-01,3.453533448441272302e+00,2.732144217038341427e-01,2.200375324678184585e-01,5.000000000000000000e+00,4.773428763151169283e-06,6.740644201384147038e+01,2.173689798369068882e+01,2.647878145956239493e+00,1.978868138863066062e-01,6.723631293841599021e-02,1.665224751097852673e-01,True,True,True,True,valid
3.602813723899504339e+02,1.714339660946330987e+05,1.514339660946330987e+05,1.300000000000000044e+00,1.419111820432024551e+00,5.000000000000000000e-01,6.244170820040623182e-01,7.620013977649028325e-01,2.405094267501832306e+00,2.897781725791884200e-01,2.284929963293700350e-01,3.000000000000000000e+00,2.538103786706924664e-06,1.289012338363818913e+02,3.546170422418943247e+01,5.565155678933775718e+00,9.362395877314972914e-01,1.365055849831395274e-01,6.129583740366970623e-01,True,True,True,True,valid
